COF_ID,SMILES,Topology,Dimensionality,Functional_Groups,Surface_Area_m2g,Pore_Volume_cm3g,Density_gcm3,Pore_Size_Angstrom,Porosity_fraction,Thermal_Stability_C,Bandgap_eV,Charge_Mobility_cm2Vs,CO2_Uptake_mmolg,CH4_Uptake_mmolg,H2_Uptake_mmolg,CO2_CH4_Selectivity,CO2_N2_Selectivity,SOx_Stability_Score,NOx_Stability_Score,H2O_Stability_Score,C_Content_percent,H_Content_percent,N_Content_percent,O_Content_percent,Other_Content_percent,IR_Peaks_cm1,IR_Intensities,Raman_Peaks_cm1,Raman_Intensities,PXRD_Peaks_2theta,PXRD_Intensities,Discovery_Year,Patent_Status,Novelty_Score
COF_3450,c1ccc2ccccc2c1,srs,2D,NH2;CF3,2571.66689756733,2.3520602754261177,0.3496293061755828,13.489660456343287,0.7332468706577003,316.1310930235364,3.271179889386144,1.2455333546418044,12.550588608067196,5.472928352957042,2.502006156988599,1.630796588696706,44.533047517048864,0.609980141300063,0.4549811138572173,0.3600635389446082,63.37352512178556,2.2649655031118607,19.42841560371177,11.018585667987344,3.914508103403449,"2407.3,2944.6,3426.0","0.61,0.96,0.55","328.7,1166.0,1246.8,1419.9,1741.1,1806.0,1936.4","0.86,0.27,0.23,0.62,0.86,0.20,0.92","15.70,29.05,29.24","0.27,0.23,0.29",2024,No,0.8111115088205831
COF_3451,c1ccc2ccccc2c1,dia,2D,OH;SO3H;CF3,495.79555845227304,0.4315929205171716,0.9396255128380738,6.89697425512481,0.6236647534814896,374.2111810225141,1.3674312484204418,0.3896004621864782,0.5,2.1776561899089932,0.1,1.0,29.322012558143697,0.4235942041066534,0.5348656099255872,0.4104399424328373,66.25640744039015,5.516321072471983,8.535675752885515,6.426411862426435,13.265183871825926,"1034.6,1395.6,1451.6,3435.1","0.73,0.62,0.27,0.71","678.2,1295.5,1554.6,1960.1","0.60,0.42,0.82,0.40","2.25,5.19,27.62,28.54,30.95,33.01,35.68,38.61","0.74,0.29,0.70,0.26,0.85,0.36,0.40,0.39",2009,Yes,0.2648574124419561
COF_3452,c1ccncc1,srs,2D,CF3,1907.8273645597217,3.348874973634918,0.8983811272045379,15.708475776316329,0.3914798067138369,409.9082429539763,2.28497980608482,2.593150370258654,14.717788506825006,5.2926721785153426,3.4976069529483587,2.05190837683819,12.027869041508458,0.2521135964833323,0.3229408407220256,0.3776088462144509,67.83538027428091,3.149381239578127,15.881087964263331,3.548014562217681,9.58613595965994,"1565.6,1799.4,1946.6","0.46,0.52,0.52","804.6,1139.4,1272.9,1607.3","0.92,0.74,0.81,0.32","5.49,26.52,35.16,39.65","0.94,0.51,0.83,0.40",2019,No,0.5478543836890152
COF_3453,c1cc2ccccc2n1,bor,2D,OH,4380.694694716021,0.6051337801629849,0.4687228393421087,17.23189205584946,0.7535144298334494,243.07545257041485,1.9276209295091764,1.4413803758415318,21.322447849110254,7.963060299810088,4.888439139517795,2.926268548784563,39.072235675456575,0.4217171794327651,0.4982269640111663,0.1988983654794822,70.45507631733328,4.877845898358794,13.93513669514087,6.906712360107207,3.825228729059845,"1357.7,1401.6,2360.9,2850.3,2967.5,3148.8","0.31,0.66,0.70,0.73,0.67,0.50","321.3,535.7,1015.9,1085.2,1231.5,1301.9,1527.6,1681.4,1934.2","0.83,0.35,0.72,0.83,0.34,0.97,0.66,0.38,0.86","4.64,10.79,28.89,39.71","0.61,0.30,0.32,0.27",2018,No,0.6328899607070749
COF_3454,c1ccccc1,sql,3D,CF3;NH2;SO3H,2184.294077894976,1.189930887727007,1.2290418091836135,23.90513115287646,0.6846437964335241,292.496597148088,3.285412220432687,1.959441990452898,8.565003546391303,3.190377447958685,2.0175776251461577,2.614869514203538,49.758880361345526,0.6500965496631921,0.7462000251789586,0.62890994553644,56.86755443260983,6.8975376558400185,19.482881787926058,3.954070336955987,12.797955786668098,"1311.2,1644.0,1934.4,2568.8,3065.4","0.91,0.63,0.34,0.90,0.90","210.6,357.6,1455.0","0.44,0.54,0.28","13.26,20.91,21.85,28.15,28.44,29.44,33.11,37.48,38.53,39.48,39.84","0.77,0.31,0.58,0.59,0.75,0.92,0.61,0.84,0.38,0.56,0.79",2018,Yes,0.7450064795618181
COF_3455,c1ccc(cc1)N,hcb,2D,F,3614.14599113385,0.3356952282440552,1.2047490068486717,11.721622891578017,0.581575825063054,441.3494148731002,2.121866402069836,1.1089620765343986,14.734384000181077,5.136240241845171,4.163842963022712,2.236236222265685,9.578959504907536,0.5096829030984125,0.5449652565291071,0.5073243480500826,61.05619279004716,5.026981891069948,15.6007475221844,8.131791784133004,10.184286012565494,"910.2,1348.1,2055.0,2417.3,2820.0,3159.4","0.51,0.22,0.79,0.63,0.35,0.26","331.2,411.1,846.2","0.64,0.90,0.90","2.86,5.10,8.97,17.47,18.33,19.75,25.43,29.75,33.99,39.78","0.41,0.71,0.72,0.31,0.50,0.81,0.24,0.47,0.48,0.29",2010,No,0.6177230074316645
COF_3456,c1ccncc1,hcb,3D,SO3H,308.63481980212526,2.301318898015407,0.3641211733632784,44.867950031667455,0.3465249586644217,378.8939865770416,2.3524221099954277,1.8375561412821677,2.595592086242428,1.4275985171860892,1.2916732519409992,1.577257458441096,7.621197569496787,0.2127433710734169,0.2933302763028121,0.5310391211656773,56.84621609329871,4.210817202713746,9.133064439698794,10.226117315869825,19.583784948418923,"1185.1,1812.4,2404.7,2473.6,2584.5","0.53,0.24,0.70,0.76,0.58","414.2,765.1,907.6,926.0,1181.0,1921.3","0.82,0.66,0.37,0.76,0.38,0.40","7.11,15.53,21.47,25.03,27.52,33.58","0.82,0.76,0.81,0.69,0.62,0.83",2006,No,0.8586986545560029
COF_3457,c1ccc(cc1)N,bor,2D,CN;NO2,1617.5651117008315,2.7036064902446855,0.3789996857513718,15.530905250533635,0.4827295483235756,407.8662556582891,1.431970806731131,0.950943410846208,9.6951723931091,4.209327043497607,2.833771400211504,2.1432519907943934,36.95572880095741,0.7988600121073736,0.7026942052771283,0.7844228334292256,57.16661753356957,3.5876778195091616,17.363681163783166,3.0333542315187754,18.848669251619327,"976.4,1492.0,1642.6,1859.6,1893.8,1916.3,2971.2","0.96,0.38,0.89,0.40,0.64,0.97,0.84","225.4,370.3,571.8,1134.3,1150.0,1362.4,1580.6,1643.7","0.62,0.89,0.70,0.61,0.61,0.27,0.64,0.82","6.07,6.99,17.29,21.54,38.17","0.20,0.28,0.31,0.52,0.74",2019,No,0.3360124053260795
COF_3458,c1cc2ccccc2n1,srs,2D,NH2,2341.4798022674354,1.24347060480577,0.6257520346911132,30.882838953733746,0.5609592801689363,321.05372986737444,3.3125490961055837,2.6586422907973875,10.510711719076616,5.105991117733688,3.5719326237295808,2.286303782887419,22.70737658065758,0.6534567256700938,0.6800795673773432,0.5355914995818876,67.19220848083029,2.0995078996255883,10.188653448651811,11.746348318193933,8.773281852698375,"898.4,1737.0,2662.6,3440.0","0.22,0.42,0.29,0.78","789.4,907.8,1762.3,1947.0","0.80,0.47,0.49,0.82","2.51,6.16,12.90,13.44,21.45,22.62,28.60,30.54","0.86,0.88,0.81,0.41,0.90,0.61,0.59,0.47",2006,No,0.5631407473334822
COF_3459,c1ccc(cc1)C#N,ftw,3D,CN;CF3,2055.3472623381663,0.4924396740783322,0.6672397687452858,36.92512718794263,0.5936161352498126,500.1595502185868,2.9037896731256367,3.5850453396364856,9.17850794524836,2.565361314995684,2.5350056776569247,3.750992245353908,45.85658715407993,0.6223940201183991,0.7282253877248139,0.5466706640594483,69.92606202959517,6.759869376410611,14.109515957886618,12.754920397345083,0.0,"852.4,926.2,1329.1,1436.2,1824.8","0.98,0.82,0.44,0.45,0.67","210.4,421.9,485.9,490.3,835.5,884.4,961.0,1215.9,1879.4","0.45,0.84,0.97,0.65,0.36,0.85,0.57,0.67,0.79","11.90,13.16,16.40,30.17,33.20,35.12,37.02,38.68","0.44,0.20,0.98,0.42,0.97,0.57,0.27,0.68",2019,No,0.7453500209994716
COF_3460,c1ccc(cc1)C(F)(F)F,ftw,2D,SO3H;F;COOH,3819.9619619447535,2.1380289716405216,0.3055551950227096,16.169864720627483,0.4779335466289128,502.4030368787535,3.16880440338615,1.0959886872711635,17.43755259275775,8.0,5.385167683537524,2.3788853923728923,31.811007823012513,0.6021140603539443,0.7765617363434014,0.5985600451951919,67.79375000550031,4.945805225833641,5.4458102350178,10.124577431902663,11.69005710174558,"1359.2,3335.5,3359.4","0.61,0.27,0.24","480.7,522.2,580.6,867.5,1217.5,1479.2","0.44,0.41,0.24,0.25,0.63,0.63","5.10,8.57,14.89,21.56,30.04,39.99","0.50,0.83,0.37,0.34,0.45,0.44",2015,Yes,0.5232968739467908
COF_3461,c1ccc(cc1)C#N,hcb,2D,CF3,3062.495010147349,0.4621068116166144,0.3912829300372322,42.17600015264729,0.5834554337598614,248.94579042358933,2.6962222126109117,1.9663168335129249,13.994290004067068,4.04865545320687,3.615214664448773,3.2162933299142877,42.32945933514288,0.5306464890716777,0.646763134822394,0.5787938802140025,66.80293520983332,6.938083908112448,7.74531382432084,10.283493135723107,8.23017392201028,"1146.3,1331.8,1625.6,1751.2,2747.5,3189.6,3478.0","0.60,0.98,0.74,0.22,0.63,0.76,0.39","433.1,678.8,1175.8,1216.7,1265.6,1265.8,1454.1,1726.6,1953.3","0.32,0.65,0.71,0.49,0.71,0.68,0.28,0.96,0.70","3.99,5.23,9.61,12.56,14.79,22.01,25.52","0.61,0.35,0.92,0.96,0.20,0.75,0.46",2015,Yes,0.7357991564883222
COF_3462,c1ccccc1,srs,2D,F,3780.216911869758,0.2613377659400038,0.9134375281297707,34.14674814742011,0.3393872256795521,291.3231353936872,1.599652915882542,2.2559830560627727,13.780091507351043,6.125295202155334,4.644678116915197,2.7202737755730464,22.616588044635403,0.5339922378410003,0.6172825385350205,0.4983050963714725,65.8979901400734,3.7315007529215554,13.91548131876043,5.0415982180965875,11.413429570148026,"1169.4,1435.5,1512.7,1639.3,2727.5","0.23,0.92,0.53,0.66,0.55","379.6,417.3,685.9,1326.6,1379.4,1450.3,1462.4,1720.2","0.40,0.87,0.63,0.26,0.84,0.23,0.67,0.82","10.04,12.30,13.25,16.15,37.02,37.52","0.34,0.37,0.81,0.32,0.37,0.76",2025,No,0.5547687989809797
COF_3463,c1ccc(cc1)N,pts,2D,NH2;OH,4443.210707660707,0.5298548971909598,1.2756494099489493,36.00454116722817,0.7939199445839388,545.0993784129942,2.4644058692930484,2.5605149700507503,18.80741807614968,8.0,5.482615225981122,2.717542154527601,13.85000438600413,0.5695238098453556,0.5920441741887398,0.4930998227595862,55.44923932964737,2.487869605076206,13.01241397975598,2.32354784073351,26.72692924478693,"1039.0,1453.2,2672.0","0.70,0.85,0.67","678.7,940.8,1428.1,1750.8,1762.9,1798.3,1846.7","0.33,0.31,0.87,0.53,0.50,0.75,0.67","5.90,14.13,22.28,22.90,35.18,35.43,37.11,39.40","0.22,0.81,0.43,0.95,0.96,0.92,0.26,0.99",2017,No,0.5991470861749104
COF_3464,c1ccccc1,ftw,3D,CF3,2198.43392724105,0.7585003436820332,0.4777377897805491,12.804382694943378,0.666279187141431,342.35563941823324,1.6629189451678466,2.408179114644017,7.269555242188338,3.463840212612914,2.7802754235469265,1.839128683245966,39.70722780705077,0.7199588924878932,0.692940455848579,0.7267994032278321,61.02920866529553,6.172408726109069,7.358380518239428,2.901688133496806,22.53831395685917,"1242.9,1582.6,2580.7,3466.4","0.60,0.92,0.54,0.52","375.2,472.5,975.8,1470.1,1506.6,1517.0,1560.2,1637.3,1822.3","0.66,0.90,0.56,0.47,0.47,0.93,0.54,0.33,0.62","2.86,7.56,8.40,12.23,17.01,18.48,24.19,27.60,33.23,34.76,38.88","0.78,0.70,0.75,0.34,0.26,0.99,0.27,0.27,0.28,0.87,0.93",2006,No,0.6406255498529985
COF_3465,c1cc2ccccc2n1,pts,3D,OH;CF3;NO2,1467.332884790321,0.6076680799400206,0.6986534952782619,28.152334322530443,0.9,292.14439933110924,2.3906205366998625,1.7932089334182135,7.838271632193389,2.537869779030113,1.0612990289310416,3.2563476764356385,29.590235968554765,0.7729411632909909,0.7405417003850642,0.6065094287352365,60.59898216983387,4.413988370650383,6.693250070239211,5.560634271388175,22.733145117888355,"952.5,2417.4,2555.7,2877.8,3272.3,3427.1,3448.5","0.95,0.40,0.63,0.21,0.22,0.29,0.28","499.6,515.8,1952.7","0.21,0.59,0.48","10.32,20.87,21.19,24.22,26.28,31.12,31.58,36.31,38.93","0.64,0.73,0.43,0.52,0.44,0.69,0.94,0.23,0.26",2019,Yes,0.7236077689825445
COF_3466,c1ccc(cc1)C#N,srs,2D,F;NO2,324.61361230227413,1.0968872009945363,1.1157920158144925,8.850709329269222,0.9,274.50456162700954,2.7142014660547664,1.346912008346101,2.991242966227492,2.210284158376221,0.5526054275832767,1.8177386277712584,14.471342993675758,0.6062579060367999,0.6155803792275394,0.626433887490714,65.59776471206045,4.531302857715013,11.44487245680568,9.654445024510922,8.771614948907924,"1409.0,2713.8,3010.2,3309.6,3347.8,3424.6","0.62,0.30,0.76,0.37,0.32,0.60","759.8,1860.9,1979.8","0.30,0.73,0.77","2.63,2.93,8.40","0.48,0.50,0.92",2021,Yes,0.5116144564416962
COF_3467,c1ccc2ccccc2c1,sql,3D,CN;COOH,2992.0156826171574,0.5889699478648228,0.2658439296572606,9.340957813886591,0.7140454961558649,533.200510319888,2.8885154247043285,1.6679146354371266,13.869814234321776,5.159324853392204,3.471035242745557,3.023782428487937,25.608404467565997,0.7871869877444514,0.8322446021484609,0.6082883480810309,72.17261547415075,5.779339942906032,17.77295393573579,12.236621158711086,0.0,"843.6,1617.9,2351.6,2457.1,2555.8,3110.2,3433.7","0.92,0.44,0.95,0.99,0.97,0.96,0.98","719.7,904.4,1211.0,1734.2,1769.5,1955.6","0.40,0.38,0.82,0.43,0.62,0.41","5.73,9.55,10.89,11.23,13.66,13.90,16.67,20.87,22.07,32.32,33.93","0.95,0.84,0.23,0.72,0.44,0.80,0.25,0.50,0.68,0.35,0.96",2022,No,0.7712419971737542
COF_3468,c1ccncc1,pts,3D,CN;OH;SO3H,2158.910155521469,1.9353781922261353,0.4255551905635145,41.4241188159123,0.2909975457651659,407.76889180517895,3.0689220775300208,2.9457891797461935,9.314504046213916,4.6854041869025895,3.2641499659817064,2.5754897821267644,27.302115586594496,0.3681331547923768,0.5211819499160468,0.4207744433547241,59.5095562246342,2.929555803360014,17.164000606647644,9.176738626674425,11.22014873868372,"873.0,925.2,2979.6,3007.1,3268.5,3273.6","0.44,0.70,0.55,0.96,0.30,0.51","665.7,800.8,1217.2,1706.7,1901.7","0.60,0.28,0.86,0.47,0.88","3.75,5.07,13.02,17.17,30.32,31.11","0.33,0.25,0.96,0.24,0.41,0.71",2006,No,0.3144522045751821
COF_3469,c1ccc(cc1)N,srs,2D,NO2,4447.379435493152,2.612569322509628,0.934255906728943,18.22416481899089,0.5503495539769108,409.4942663280641,1.9024260807025315,1.5620053535714342,23.71177194346197,8.0,5.824453950505156,3.142534225245414,7.050487795288093,0.4598522729020152,0.2962659620210681,0.2940485126992959,67.34725650200633,6.17070591624661,16.84696067257038,13.331492022766568,0.0,"862.6,1442.9,2179.2,2445.4,2603.6,3364.9","0.91,0.87,0.25,0.61,0.67,0.22","830.5,872.5,1019.8,1669.8","0.58,0.69,0.97,0.32","3.58,4.71,4.71,16.58,17.11,21.10,22.93,23.60,32.38,32.81,39.43","0.96,0.69,0.49,0.28,0.25,0.62,0.75,0.84,0.75,0.36,0.29",2005,No,1.0
COF_3470,c1ccc2ccccc2c1,pts,2D,NO2;NH2,1364.6159959298095,0.6480019296776434,1.162518668435125,5.3969604915785885,0.8074306797234495,233.41302449348353,1.5819187147774243,0.4225118260830701,7.9894549781978,3.395384342847704,1.9686325452674984,2.594904870464333,10.845875147744994,0.7387691290341253,0.7086344736525434,0.602538865241226,63.260427604236106,4.23347148654009,11.29204545649676,8.441063441356857,12.772992011370178,"2415.6,2875.9,3349.4","0.44,0.35,0.50","222.9,225.4,376.5,676.0,1578.8,1609.1,1731.0,1913.2,1963.3","0.97,0.24,0.31,0.29,0.90,0.29,0.95,0.98,0.59","8.48,36.13,36.35,37.86","0.38,0.70,0.91,0.21",2016,No,0.5657939642700869
COF_3471,c1ccc(cc1)O,ftw,2D,F;CN;NO2,436.6229658072598,1.6747759914780949,0.8276715458563699,19.598715826330707,0.4440451660153464,523.8839687948689,1.0526062507389622,0.747977786318535,6.445922784239665,1.484116319261687,0.9079896590846126,3.674647066927117,28.85481581775902,0.7892066638352406,0.6909943634625876,0.8421325340782108,57.728624732865306,4.9445110038263,16.684132073716427,5.192696458865294,15.450035730726668,"984.1,1656.4,2052.7,2796.0,3193.0","0.31,0.94,0.27,0.28,0.35","528.6,939.8,1080.1","0.75,0.72,0.55","5.29,6.40,10.47,11.94,11.96,14.38,25.84,26.44,30.95,38.22","0.35,0.35,0.73,0.91,0.44,0.62,0.76,0.64,0.39,0.65",2010,Yes,0.3942105745918678
COF_3472,c1ccncc1,bor,3D,SO3H;F,1863.3014328677275,3.2827930651867345,0.6854150367222788,37.66188290697782,0.7159152624296597,302.0993985374733,2.532866785622474,1.5112466669213338,14.159660973890858,6.1086998862655575,2.962189837324683,3.0532577023044047,39.693387717594824,0.3439992004324192,0.3826523918311623,0.4068485970510489,59.45537630792879,4.263847652342373,17.710440751652946,9.507354958626824,9.062980329449076,"966.2,1129.9,2050.3,2061.3,2657.5,2915.3,3183.2","0.61,0.81,0.76,0.46,0.74,0.85,0.95","309.3,795.4,1234.9,1426.1,1461.0","0.37,0.30,0.59,0.56,0.54","2.51,5.76,7.74,14.33,25.84,27.71,33.32,38.69","0.50,0.23,0.49,0.97,0.59,0.31,0.66,0.80",2021,No,0.5405780102488745
COF_3473,c1cc2ccccc2n1,dia,3D,OH,535.7890653916758,1.776953365207678,0.5854623663928213,30.21639546272588,0.8489726170409672,274.61000518200876,3.026797270436288,0.8229479329887035,4.801479377351901,2.6930595534755746,2.1096075777106926,1.6294560298179168,5.433573749766376,0.6911963065794903,0.6883827164574939,0.4828152748313327,70.20249867038476,3.693440473518604,12.099470198398588,6.474142805801808,7.530447851896241,"1184.5,1336.3,1474.1","0.37,0.47,0.60","287.6,1082.0,1244.7,1286.6,1288.0,1299.7","0.67,0.33,0.61,0.53,0.67,0.90","10.26,10.62,15.92,22.27,26.10,26.31,31.88","0.20,0.38,0.43,0.57,0.43,0.70,0.52",2023,No,0.647480647460348
COF_3474,c1ccc2ccccc2c1,sql,2D,NH2,3170.1057797134913,2.5786180109110135,1.133173017991446,35.13537590716237,0.724779304307727,360.7081322988459,2.8157824189880323,1.443868683974186,16.79179988120567,6.720935175445933,4.845075493130966,2.016472942767632,18.627286709276554,0.6601836800805387,0.5959633502042583,0.4365995751638387,60.974156845724465,4.36644501157977,10.685549591450611,9.917513889066932,14.056334662178216,"1213.4,1643.6,1798.9,2002.9,3040.4,3329.3","0.63,0.29,0.69,0.32,0.59,0.66","518.8,548.4,556.8,868.4,1168.9,1834.9,1977.9","0.99,0.93,0.51,0.36,0.27,0.77,0.76","9.43,11.15,14.76,15.63,15.85,17.09,28.42,30.92,38.12","0.71,0.98,0.27,0.79,0.50,0.83,0.49,0.30,0.35",2020,Yes,0.7125164077043065
COF_3475,c1ccc(cc1)C(F)(F)F,srs,3D,F;COOH,3021.354066997629,3.1191235636768564,0.912350174572478,15.917487728386972,0.5078225436557,518.7333998009236,3.143259152179886,1.2703746331293932,12.27362973374345,7.1839784617650135,3.8606813812489262,2.202600196317304,17.848077944379433,0.4250934160719431,0.4687135892608948,0.2350140454795682,56.64448542085066,3.94237646372979,12.129411077202114,10.752053749835282,16.531673288382166,"947.2,1610.5,2108.6,3314.1","0.97,0.47,0.86,0.41","572.4,630.1,1961.3","0.73,0.63,0.22","2.41,7.29,16.11,23.89,25.75,27.03,28.73,34.95,38.40,39.26","0.26,0.95,0.93,0.56,0.62,0.88,0.54,0.61,0.31,0.97",2020,No,0.5493092206912192
COF_3476,c1ccc(cc1)O,dia,2D,F;OH,3227.561426419838,1.9888790485739505,0.5112569564006099,37.178825309400054,0.70727353604799,503.39545969788867,2.038388425529164,1.7058867361879833,16.22062016022435,7.529518263555502,3.4590244448187724,2.4435645999161677,23.929227184244898,0.4215461502604678,0.4155080897951038,0.2236786976163034,65.43774422991585,3.0164541952529653,13.721348673706734,11.040161697512998,6.78429120361146,"810.5,1011.5,1325.2,1339.3,1760.3","0.47,0.46,0.72,0.38,0.64","445.1,645.1,779.1,824.0,966.3,1248.5,1599.2,1825.4","0.63,0.38,0.40,0.37,0.50,0.83,0.70,0.35","17.16,17.43,21.14,21.20,22.72,28.61,36.81,36.88","0.34,0.21,0.69,0.95,0.52,0.80,0.64,0.24",2025,No,0.2464871977743636
COF_3477,c1ccncc1,hcb,3D,CF3;NH2;SO3H,3513.9098341437866,2.0217017777904056,0.5798244144301733,27.540654058680545,0.5423790672713147,425.537437117506,2.9346799128703784,2.632774279223838,17.6504075058523,7.109729659767618,5.237518830789687,2.3476533170767926,29.82217655923255,0.6033463119912108,0.6699824984317748,0.5162180747969606,70.7184535275722,5.837524269547938,6.8716757344640875,10.191263689701856,6.3810827787139175,"887.8,1081.0,2200.1","0.66,0.94,0.69","303.0,490.2,1083.4,1482.3,1613.3","0.70,0.21,0.43,0.23,0.58","8.31,19.65,21.55,26.52,26.87,27.32","0.65,0.93,0.46,0.45,0.63,0.25",2006,Yes,0.6895935508852201
COF_3478,c1ccc(cc1)C(F)(F)F,hcb,2D,NH2;CF3,2536.8593735245554,2.616882217111884,0.3654508093019333,31.437401739357465,0.4886741110006465,375.03731653024687,2.5631105196778052,1.9209313211125805,13.24792741360638,5.482557737815148,3.90294599310595,2.571907821761969,34.421808306902456,0.741754682690784,0.7217251174464223,0.5616958960762265,55.93048321566526,5.205227489747503,11.490991069326029,11.787135624894953,15.586162600366263,"1783.2,2082.9,3020.1,3121.8","0.85,0.43,0.42,0.81","489.1,1466.3,1577.4,1807.2","0.91,0.55,0.40,0.84","10.58,10.92,16.36,19.20,22.32,26.56,34.19","0.87,0.68,0.20,0.65,0.68,0.80,0.75",2017,Yes,0.6649599778989358
COF_3479,c1ccc(cc1)C#N,sql,2D,F;CN;COOH,4123.116260811886,1.6812071224728784,0.6655938644459487,6.063415124570084,0.5771330061362845,390.7782884567331,2.134336231127623,1.739114361544446,18.681746279511785,7.941073340818749,5.987346345991799,2.506355435404867,19.24933091137032,0.5192025193183284,0.6122031592093478,0.3547265172252508,69.75072537708363,6.373137360904554,7.269567646811352,3.5823956329680575,13.024173982232412,"1948.4,2154.2,2645.6","0.46,0.75,0.54","1479.6,1562.3,1870.0","0.54,0.38,0.36","2.33,3.20,3.36,7.31,15.76,23.94,28.56,29.62,33.85,34.03","0.43,0.43,0.99,0.87,0.39,0.38,0.63,0.77,0.22,0.37",2015,No,0.3689740506482379
COF_3480,c1ccncc1,sql,2D,F;NO2,1868.6454131321095,2.520228900137337,0.8122960933422977,30.54118101993865,0.5855581048789986,331.62285257054015,3.0314329059996323,0.7013673073248866,11.766931296692102,3.754755337050814,2.8635621809965057,3.580295278996975,24.356358730627036,0.4994716556355044,0.4808747619969099,0.4067231823916325,68.34985391018259,4.554326270361865,8.553805685038224,13.782042401138352,4.7599717332789595,"928.6,1143.5,2347.1,2839.0","0.37,0.53,0.74,0.59","423.1,592.7,700.2,915.3,1320.1,1382.6,1477.7","0.85,0.50,0.63,0.98,0.51,0.28,0.36","4.21,5.51,6.99,21.78,25.69,39.09","0.25,0.99,0.60,0.47,0.50,0.89",2007,Yes,0.515685615807535
COF_3481,c1ccc(cc1)C#N,sql,2D,OH;SO3H;F,1997.867885411849,2.075375492926832,0.3930135502972965,35.573458005789206,0.4111283487034634,235.40999667732015,3.00659549934062,2.068556976752133,8.643701300903054,3.9840131467598874,2.141877856943754,3.0514922083568496,37.05714543154282,0.3973362071061623,0.4084512208533853,0.3449236500101047,73.01698366637916,5.541763941237129,16.858734093714183,12.774168576025376,0.0,"1777.0,2432.0,2577.2,2745.1,3358.0","0.33,0.40,0.46,0.95,0.53","575.3,636.3,1029.6,1110.2,1358.8,1835.9,1848.5","0.69,0.69,0.55,0.69,0.41,0.88,0.67","4.17,6.82,10.54,16.04,25.66,32.21,37.74,39.60","0.54,0.45,0.46,0.86,0.80,0.32,0.98,0.37",2012,Yes,0.7337164956171336
COF_3482,c1ccccc1,sql,3D,COOH;NH2,3237.04636794278,0.5232458292863946,0.4879306152407709,11.14008499803267,0.8273075400171648,345.5060213767309,2.1294396860125,1.3457389637733672,17.187304808686797,6.501894776980083,2.784549090575646,2.498871369805783,14.050140869343066,0.4010718921317074,0.4590518894587187,0.3179718463307598,65.36212674691033,4.991125844822479,11.166878572803633,2.570539773980971,15.90932906148258,"1428.3,1582.9,1588.3,1688.4,1853.3","0.90,0.66,0.97,0.58,0.99","325.4,556.1,1208.3,1272.4,1568.4,1664.7","0.98,0.34,0.94,0.49,0.97,0.69","14.54,27.01,27.74,30.55","0.41,0.69,0.80,0.25",2009,No,0.6385391318035789
COF_3483,c1ccncc1,pts,2D,OH;CN;F,2877.213268605292,2.3176856073933623,1.2048594333742113,37.983843209542194,0.9,234.75322697721128,1.6116668929841391,1.350799687420244,13.535411143155097,7.61569863110781,3.5919157792519893,2.138907620245641,27.000765401922884,0.6755917557531821,0.6181007376822225,0.3853314835943713,60.347793418271856,6.41841597000682,5.017150439243707,5.875471524652119,22.341168647825494,"2013.7,2031.6,2638.0,2737.1","0.79,0.37,0.34,0.27","360.6,888.0,1024.1,1446.6,1619.4,1701.8,1827.4","0.61,0.26,0.32,0.90,0.23,0.75,0.99","3.82,8.28,9.76,12.73,18.59,20.43,20.69,27.18,27.46,37.14,39.90","0.40,0.51,0.26,0.94,0.73,0.20,0.68,0.30,0.86,0.59,0.34",2022,No,0.5958675062561659
COF_3484,c1cc2ccccc2n1,hcb,2D,F,1214.8493790208686,0.7604616138454706,0.6187040122305607,13.79439992958897,0.7525584012755521,394.44956273286834,2.10050240620048,1.988259188570778,6.894674663182272,2.60249385787779,1.372448946339483,2.831873945795003,24.134560057783325,0.6111391121133776,0.6086598470002031,0.6932946720275026,60.071165368366664,2.196925569606533,10.607475736064188,13.998103734874,13.12632959108862,"1224.7,1804.2,2686.2,2867.3,3007.3,3158.6","0.73,0.56,0.81,0.43,0.20,0.49","655.8,701.2,1437.1,1508.3,1586.7,1840.4","0.84,0.59,0.35,0.24,0.23,0.51","3.51,4.79,9.06,20.00,22.90,24.04,30.69,37.86,38.56","0.98,0.66,0.92,0.77,0.51,0.51,0.91,0.75,0.26",2018,No,0.5454377799179229
COF_3485,c1ccc(cc1)C(F)(F)F,hcb,3D,F;COOH;CF3,2342.9278417059445,1.2969379181447358,0.5749644875829819,26.491977887792192,0.5576244702321248,335.2971430057413,2.6807849104844,1.5159572030556068,12.948364575964687,4.864690684733883,3.193581231205874,2.474711879962278,27.580641502561665,0.4313890061555399,0.4952901590602984,0.3406830845908506,61.80684670121939,2.93145104059807,16.25771281391003,5.3079446740671905,13.69604477020532,"1014.2,2507.4,3198.9","0.95,0.88,0.99","566.7,811.5,845.0,1079.3,1129.4,1353.8,1793.8,1909.9","0.63,0.31,0.27,0.28,0.75,0.95,0.73,0.26","7.95,14.34,14.51,18.35,27.60,29.75,31.34","0.26,0.47,0.61,0.81,0.47,0.40,0.44",2016,No,0.8076973734426163
